直播,#genre#
大连生活频道,http://live.dltv.cn/JzcFkF4/q24J8c0.m3u8
大连电视台文体频道,http://live.dltv.cn/hxT7Fc3/62ol8T0.m3u8
大连购物8频道dltv8,http://live.dltv.cn/N4S4uAj/95lN8S0.m3u8
辽宁内网,#genre#
CCTV1,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226118/10000100000000060000000000765795_0.smil
CCTV2,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226584/10000100000000060000000000499223_0.smil
CCTV4,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226601/10000100000000060000000000755997_0.smil
CCTV5+,rtsp://221.203.83.35:554/PLTV/88888888/224/0/3221226123/iptv67445.smil
CCTV7,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226531/10000100000000060000000000499224_0.smil
CCTV10,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226586/10000100000000060000000000499225_0.smil
CCTV12,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226533/10000100000000060000000000499226_0.smil
CCTV14,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226529/10000100000000060000000000499222_0.smil
CGTN,rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225933/000000000ac4.smil
DV生活,rtsp://221.203.83.35:554/PLTV/88888888/224/0/3221226100/000000000vfm.smil
IPTV3+,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226485/10000100000000060000000000246845_0.smil
IPTV5+,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226490/10000100000000060000000000246848_0.smil
IPTV5+,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226516/10000100000000060000000000394645_0.smil
IPTV5+,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226577/10000100000000060000000000609969_0.smil
IPTV6+,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226640/10000100000000060000000000604997_0.smil
IPTV8+,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226575/10000100000000060000000000604998_0.smil
IPTV导视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226571/10000100000000060000000000603693_0.smil
IPTV足球,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226619/10000100000000060000000001377018_0.smil
NBA赛事,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226597/10000100000000060000000000722698_0.smil
NBA赛事,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226599/10000100000000060000000000722699_0.smil
NBA赛事,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226656/10000100000000060000000000722693_0.smil
安徽卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226535/10000100000000060000000000499232_0.smil
北京卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226469/10000100000000060000000000133834_0.smil
东方卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226512/10000100000000060000000000356890_0.smil
广东卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226525/10000100000000060000000000425466_0.smil
湖北卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226514/10000100000000060000000000356892_0.smil
湖南卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226467/10000100000000060000000000133832_0.smil
江苏卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226474/10000100000000060000000000133833_0.smil
黑龙江卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226465/10000100000000060000000000133826_0.smil
山东卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226523/10000100000000060000000000425465_0.smil
深圳卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226472/10000100000000060000000000133821_0.smil
四川卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226583/10000100000000060000000000623271_0.smil
天津卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226509/10000100000000060000000000356893_0.smil
浙江卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226507/10000100000000060000000000356891_0.smil
重庆卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226644/10000100000000060000000000623270_0.smil
北京冬奥纪实,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226616/10000100000000060000000000599915_0.smil
纪实人文,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226521/10000100000000060000000000425439_0.smil
金鹰纪实,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226557/10000100000000060000000000599916_0.smil
辽宁北方,rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225831/0000000008om.smil
辽宁都市,rtsp://221.203.83.35:554/PLTV/88888888/224/0/3221226079/000000000cax.smil
辽宁公共,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226724/10000100000000060000000006465082_0.smil
辽宁卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226511/10000100000000060000000000394610_0.smil
辽宁教育,rtsp://221.203.83.35:554/PLTV/88888888/224/0/3221226081/000000000caz.smil
rtsp://221.203.83.34:554/PLTV/88888888/224/3221226877/10000100000000060000000006914235_0.smil
辽宁生活,rtsp://221.203.83.35:554/PLTV/88888888/224/0/3221226080/000000000cay.smil
辽宁经济,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226703/10000100000000060000000006465081_0.smil
辽宁体育,rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225880/0000000009l0.smil
辽宁影视,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226901/374682109.smil
辽宁导视,rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225834/0000000008op.smil
辽宁移动,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226764/10000100000000060000000006638813_0.smil
沈阳新闻,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226590/10000100000000060000000000526760_0.smil
金鹰卡通,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226614/10000100000000060000000000599470_0.smil
卡酷少儿,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226466/iptv8889102161.smil
卡通,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226561/10000100000000060000000000599920_0.smil
炫动卡通,rtsp://221.203.83.35:554/PLTV/88888888/224/0/3221226084/000000000e0s.smil
优漫卡通,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226608/10000100000000060000000000599464_0.smil
星光少儿,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226569/10000100000000060000000000603691_0.smil
新动漫,rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225945/000000000acg.smil
童趣旅游,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226573/10000100000000060000000000603695_0.smil
汇童年,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226565/10000100000000060000000000599925_0.smil
早期教育,rtsp://221.203.83.35:554/PLTV/460033/224/0/3221226035/3221225924.smil
电子体育,rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225980/3221225871.smil1160611
CCTV风云足球,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226702/10000100000000060000000006385159_0.smil
CCTV风云足球,rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225821/0000000008oc.smil
CCTV风云音乐,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226718/10000100000000060000000006385496_0.smil
CCTV高尔夫网球,rtsp://221.203.83.35:554/PLTV/88888888/224/0/3221226057/0000000002z0.smil1
CCTV1,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226118/10000100000000060000000000765795_0.smil
CCTV2,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226584/10000100000000060000000000499223_0.smil
CCTV4,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226601/10000100000000060000000000755997_0.smil
CCTV5+,rtsp://221.203.83.35:554/PLTV/88888888/224/0/3221226123/iptv67445.smil
CCTV7,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226531/10000100000000060000000000499224_0.smil
CCTV10,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226586/10000100000000060000000000499225_0.smil
CCTV12,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226533/10000100000000060000000000499226_0.smil
CCTV14,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226529/10000100000000060000000000499222_0.smil
CGTN,rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225933/000000000ac4.smil
DV生活,rtsp://221.203.83.35:554/PLTV/88888888/224/0/3221226100/000000000vfm.smil
IPTV3+,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226485/10000100000000060000000000246845_0.smil
IPTV5+,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226490/10000100000000060000000000246848_0.smil
IPTV5+,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226516/10000100000000060000000000394645_0.smil
IPTV5+,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226577/10000100000000060000000000609969_0.smil
IPTV6+,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226640/10000100000000060000000000604997_0.smil
IPTV8+,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226575/10000100000000060000000000604998_0.smil
IPTV导视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226571/10000100000000060000000000603693_0.smil
IPTV足球,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226619/10000100000000060000000001377018_0.smil
NBA赛事,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226597/10000100000000060000000000722698_0.smil
NBA赛事,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226599/10000100000000060000000000722699_0.smil
NBA赛事,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226656/10000100000000060000000000722693_0.smil
安徽卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226535/10000100000000060000000000499232_0.smil
北京卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226469/10000100000000060000000000133834_0.smil
东方卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226512/10000100000000060000000000356890_0.smil
广东卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226525/10000100000000060000000000425466_0.smil
湖北卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226514/10000100000000060000000000356892_0.smil
湖南卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226467/10000100000000060000000000133832_0.smil
江苏卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226474/10000100000000060000000000133833_0.smil
黑龙江卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226465/10000100000000060000000000133826_0.smil
山东卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226523/10000100000000060000000000425465_0.smil
深圳卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226472/10000100000000060000000000133821_0.smil
四川卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226583/10000100000000060000000000623271_0.smil
天津卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226509/10000100000000060000000000356893_0.smil
浙江卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226507/10000100000000060000000000356891_0.smil
重庆卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226644/10000100000000060000000000623270_0.smil
北京冬奥纪实,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226616/10000100000000060000000000599915_0.smil
纪实人文,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226521/10000100000000060000000000425439_0.smil
金鹰纪实,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226557/10000100000000060000000000599916_0.smil
辽宁北方,rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225831/0000000008om.smil
辽宁都市,rtsp://221.203.83.35:554/PLTV/88888888/224/0/3221226079/000000000cax.smil
辽宁公共,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226724/10000100000000060000000006465082_0.smil
辽宁卫视,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226511/10000100000000060000000000394610_0.smil
辽宁教育,rtsp://221.203.83.35:554/PLTV/88888888/224/0/3221226081/000000000caz.smil
rtsp://221.203.83.34:554/PLTV/88888888/224/3221226877/10000100000000060000000006914235_0.smil
辽宁生活,rtsp://221.203.83.35:554/PLTV/88888888/224/0/3221226080/000000000cay.smil
辽宁经济,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226703/10000100000000060000000006465081_0.smil
辽宁体育,rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225880/0000000009l0.smil
辽宁影视,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226901/374682109.smil
辽宁导视,rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225834/0000000008op.smil
辽宁移动,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226764/10000100000000060000000006638813_0.smil
沈阳新闻,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226590/10000100000000060000000000526760_0.smil
金鹰卡通,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226614/10000100000000060000000000599470_0.smil
卡酷少儿,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226466/iptv8889102161.smil
卡通,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226561/10000100000000060000000000599920_0.smil
炫动卡通,rtsp://221.203.83.35:554/PLTV/88888888/224/0/3221226084/000000000e0s.smil
优漫卡通,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226608/10000100000000060000000000599464_0.smil
星光少儿,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226569/10000100000000060000000000603691_0.smil
新动漫,rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225945/000000000acg.smil
童趣旅游,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226573/10000100000000060000000000603695_0.smil
汇童年,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226565/10000100000000060000000000599925_0.smil
早期教育,rtsp://221.203.83.35:554/PLTV/460033/224/0/3221226035/3221225924.smil
电子体育,rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225980/3221225871.smil1160611
CCTV风云足球,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226702/10000100000000060000000006385159_0.smil
CCTV风云足球,rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225821/0000000008oc.smil
CCTV风云音乐,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226718/10000100000000060000000006385496_0.smil
CCTV高尔夫网球,rtsp://221.203.83.35:554/PLTV/88888888/224/0/3221226057/0000000002z0.smil1
移动专区,#genre#
CCTV1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226231/index.m3u8
CCTV2,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8
CCTV3,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226397/index.m3u8
CCTV4,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8
CCTV5,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8
CCTV5+,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226221/index.m3u8
CCTV6,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226393/index.m3u8
CCTV7,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226192/index.m3u8
CCTV8,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226391/index.m3u8
CCTV9,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8
CCTV10,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226189/index.m3u8
CCTV11,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226240/index.m3u8
CCTV12,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226190/index.m3u8
CCTV13,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8
CCTV14,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226193/index.m3u8
CCTV15,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8
CCTV16,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8
CCTV17,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226198/index.m3u8
CETV1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225753/index.m3u8
CETV2,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225756/index.m3u8
CETV3,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226226/index.m3u8
CETV4,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226225/index.m3u8
浙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226199/index.m3u8
四川卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225768/index.m3u8
重庆卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226202/index.m3u8
安徽卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226203/index.m3u8
天津卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226204/index.m3u8
山西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225763/index.m3u8
山东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226209/index.m3u8
山东教育,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226238/index.m3u8
东南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225766/index.m3u8
海南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8
厦门卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226219/index.m3u8
河南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225767/index.m3u8
湖北卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226194/index.m3u8
河北卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225750/index.m3u8
湖南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226211/index.m3u8
金鹰卡通,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225744/index.m3u8
东方卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226217/index.m3u8
哈哈炫动,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226213/index.m3u8
辽宁卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226201/index.m3u8
黑龙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226215/index.m3u8
吉林卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225792/index.m3u8
广西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225770/index.m3u8
江西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225764/index.m3u8
江苏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226200/index.m3u8
优漫卡通,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225795/index.m3u8
深圳卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226205/index.m3u8
广东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226216/index.m3u8
大湾区卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8
北京卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226222/index.m3u8
北京卡酷,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225743/index.m3u8
冬奥纪实,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226232/index.m3u8
嘉佳卡通,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226227/index.m3u8
云南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225751/index.m3u8
贵州卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225793/index.m3u8
宁夏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225748/index.m3u8
甘肃卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225754/index.m3u8
西藏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226212/index.m3u8
安多卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226228/index.m3u8
康巴卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226234/index.m3u8
新疆卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225747/index.m3u8
兵团卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226214/index.m3u8
延边卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226220/index.m3u8
内蒙古卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225786/index.m3u8
康巴卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226234/index.m3u8
电视指南,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226987/index.m3u8
风云足球,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226984/index.m3u8
风云剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226950/index.m3u8
风云音乐,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226953/index.m3u8
央视台球,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226956/index.m3u8
第一剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226959/index.m3u8
女性时尚,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226969/index.m3u8
怀旧剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226972/index.m3u8
兵器科技,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226975/index.m3u8
高尔夫网球,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226978/index.m3u8
央视文化精品,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226981/index.m3u8
哒啵电竞,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226951/index.m3u8
哒啵赛事,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226954/index.m3u8
CHC 电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC家庭影院,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
CHC动作电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
陕西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225821/index.m3u8
农林卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8
陕西一套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226357/1.m3u8
